ATCF,Name,RecordNum,MaxWind,MinPressure,NextWind,NextWindHigher,Elevation,DeepOcean,Speed,Size34,Size50,Size64,WindInc,PressureInc,Size34Inc,Size50Inc,Size64Inc,ElevationInc,SpeedInc
AL032018,CHRIS,4766,55,996,60,1,-4728,1,1,120,60,0,5,-3,0,10,0,-148,-1
AL032018,CHRIS,4767,60,994,60,0,-4768,1,1,120,60,0,5,-2,0,0,0,-40,0
AL032018,CHRIS,4768,60,992,65,1,-4847,1,2,120,60,0,0,-2,0,0,0,-79,1
AL032018,CHRIS,4769,65,990,75,1,-5060,1,7,120,60,15,5,-2,0,0,15,-213,5
AL032018,CHRIS,4770,75,983,90,1,-5048,1,7,140,80,15,10,-7,20,20,0,12,0
AL032018,CHRIS,4771,90,969,90,0,-5093,1,9,140,80,35,15,-14,0,0,20,-45,2
AL032018,CHRIS,4772,90,969,85,0,-5030,1,12,140,80,35,0,0,0,0,0,63,3
AL032018,CHRIS,4773,85,973,80,0,-4923,1,16,180,90,40,-5,4,40,10,5,107,4
AL032018,CHRIS,4774,80,976,75,0,-5003,1,23,230,110,55,-5,3,50,20,15,-80,7
AL032018,CHRIS,4775,75,980,65,0,-5031,1,24,260,120,65,-5,4,30,10,10,-28,1
AL032018,CHRIS,4776,65,985,60,0,-4686,1,31,280,120,65,-10,5,20,0,0,345,7
AL032018,CHRIS,4777,60,987,55,0,-2485,1,30,330,120,0,-5,2,50,0,-65,2201,-1
AL032018,CHRIS,4778,55,989,45,0,-46,1,31,330,120,0,-5,2,0,0,0,2439,1
AL032018,CHRIS,4779,45,998,45,0,-320,1,30,300,0,0,-10,9,-30,-120,0,-274,-1
AL032018,CHRIS,4780,45,999,40,0,-770,1,30,300,0,0,0,1,0,0,0,-450,0
AL032018,CHRIS,4781,40,1000,40,0,-4142,1,33,360,0,0,-5,1,60,0,0,-3372,3
AL032018,CHRIS,4782,40,1000,40,0,-3714,1,38,300,0,0,0,0,-60,0,0,428,5
AL032018,CHRIS,4783,40,997,45,1,-2919,1,36,360,0,0,0,-3,60,0,0,795,-2
AL032018,CHRIS,4784,45,993,45,0,-2791,1,40,360,0,0,5,-4,0,0,0,128,4
AL032018,CHRIS,4785,45,988,45,0,-2771,1,25,360,0,0,0,-5,0,0,0,20,-15
AL032018,CHRIS,4786,45,986,45,0,-2496,1,19,360,0,0,0,-2,0,0,0,275,-6
AL032018,CHRIS,4787,45,983,40,0,-2564,1,12,360,0,0,0,-3,0,0,0,-68,-7
AL032018,CHRIS,4788,40,985,35,0,-2501,1,2,300,0,0,-5,2,-60,0,0,63,-10
AL032018,CHRIS,4789,35,988,30,0,-2375,1,1,240,0,0,-5,3,-60,0,0,126,-1
AL032018,CHRIS,4790,30,990,25,0,-2449,1,4,0,0,0,-5,2,-240,0,0,-74,3
AL032018,CHRIS,4791,25,992,25,0,-2485,1,4,0,0,0,-5,2,0,0,0,-36,0
AL032018,CHRIS,4792,25,994,25,0,-2454,1,10,0,0,0,0,2,0,0,0,31,6
AL032018,CHRIS,4793,25,996,25,0,-1694,1,12,0,0,0,0,2,0,0,0,760,2
AL032018,CHRIS,4794,25,999,20,0,-1005,1,9,0,0,0,0,3,0,0,0,689,-3
AL032018,CHRIS,4795,20,1002,20,0,-443,1,10,0,0,0,-5,3,0,0,0,562,1
AL032018,CHRIS,4796,20,1005,15,0,-420,1,2,0,0,0,0,3,0,0,0,23,-8
AL032018,CHRIS,4797,15,1007,0,1,-358,1,2,0,0,0,-5,2,0,0,0,62,0
AL042018,DEBBY,4798,30,1012,35,1,-3415,1,0,0,0,0,0,0,0,0,0,0,0
AL042018,DEBBY,4799,35,1011,35,0,-4677,1,14,90,0,0,5,-1,90,0,0,-1262,14
AL042018,DEBBY,4800,35,1011,35,0,-4279,1,13,90,0,0,0,0,0,0,0,398,-1
AL042018,DEBBY,4801,35,1011,35,0,-4750,1,13,90,0,0,0,0,0,0,0,-471,0
AL042018,DEBBY,4802,35,1010,35,0,-5051,1,14,90,0,0,0,-1,0,0,0,-301,1
AL042018,DEBBY,4803,35,1010,30,0,-5096,1,14,90,0,0,0,0,0,0,0,-45,0
AL042018,DEBBY,4804,30,1010,30,0,-5155,1,16,0,0,0,-5,0,-90,0,0,-59,2
AL042018,DEBBY,4805,30,1010,30,0,-4958,1,14,0,0,0,0,0,0,0,0,197,-2
AL042018,DEBBY,4806,30,1010,30,0,-4612,1,12,0,0,0,0,0,0,0,0,346,-2
AL042018,DEBBY,4807,30,1010,30,0,-4909,1,13,0,0,0,0,0,0,0,0,-297,1
AL042018,DEBBY,4808,30,1010,30,0,-4522,1,13,0,0,0,0,0,0,0,0,387,0
AL042018,DEBBY,4809,30,1010,30,0,-5235,1,12,0,0,0,0,0,0,0,0,-713,-1
AL042018,DEBBY,4810,30,1010,30,0,-5023,1,8,0,0,0,0,0,0,0,0,212,-4
AL042018,DEBBY,4811,30,1010,30,0,-5075,1,6,0,0,0,0,0,0,0,0,-52,-2
AL042018,DEBBY,4812,30,1010,30,0,-5630,1,4,0,0,0,0,0,0,0,0,-555,-2
AL042018,DEBBY,4813,30,1010,30,0,-5062,1,7,0,0,0,0,0,0,0,0,568,3
AL042018,DEBBY,4814,30,1010,30,0,-4985,1,8,0,0,0,0,0,0,0,0,77,1
AL042018,DEBBY,4815,30,1009,35,1,-5408,1,13,0,0,0,0,-1,0,0,0,-423,5
AL042018,DEBBY,4816,35,1008,35,0,-5232,1,23,140,0,0,5,-1,140,0,0,176,10
AL042018,DEBBY,4817,35,1008,35,0,-5309,1,19,140,0,0,0,0,0,0,0,-77,-4
AL042018,DEBBY,4818,35,1008,35,0,-5409,1,13,120,0,0,0,0,-20,0,0,-100,-6
AL042018,DEBBY,4819,35,1006,40,1,-5409,1,7,70,0,0,0,-2,-50,0,0,0,-6
AL042018,DEBBY,4820,40,1003,40,0,-3824,1,7,70,0,0,5,-3,0,0,0,1585,0
AL042018,DEBBY,4821,40,1003,40,0,-3074,1,6,70,0,0,0,0,0,0,0,750,-1
AL042018,DEBBY,4822,40,1000,45,1,-3734,1,7,50,0,0,0,-3,-20,0,0,-660,1
AL042018,DEBBY,4823,45,998,40,0,-4100,1,10,60,0,0,5,-2,10,0,0,-366,3
AL042018,DEBBY,4824,40,1000,40,0,-4670,1,11,60,0,0,-5,2,0,0,0,-570,1
AL042018,DEBBY,4825,40,1002,35,0,-4787,1,14,90,0,0,0,2,30,0,0,-117,3
AL042018,DEBBY,4826,35,1004,35,0,-4723,1,20,90,0,0,-5,2,0,0,0,64,6
AL042018,DEBBY,4827,35,1004,35,0,-4573,1,25,90,0,0,0,0,0,0,0,150,5
AL042018,DEBBY,4828,35,1004,30,0,-4368,1,27,90,0,0,0,0,0,0,0,205,2
AL042018,DEBBY,4829,30,1004,0,0,-3579,1,27,0,0,0,-5,0,-90,0,0,789,0
AL052018,ERNESTO,4830,30,1011,30,0,-4961,1,0,0,0,0,0,0,0,0,0,0,0
AL052018,ERNESTO,4831,30,1009,35,1,-5238,1,5,0,0,0,0,-2,0,0,0,-277,5
AL052018,ERNESTO,4832,35,1008,35,0,-5273,1,4,140,0,0,5,-1,140,0,0,-35,-1
AL052018,ERNESTO,4833,35,1008,35,0,-5239,1,7,140,0,0,0,0,0,0,0,34,3
AL052018,ERNESTO,4834,35,1008,35,0,-4391,1,8,140,0,0,0,0,0,0,0,848,1
AL052018,ERNESTO,4835,35,1008,40,1,-4674,1,11,140,0,0,0,0,0,0,0,-283,3
AL052018,ERNESTO,4836,40,1007,40,0,-4912,1,13,140,0,0,5,-1,0,0,0,-238,2
AL052018,ERNESTO,4837,40,1007,40,0,-4823,1,15,140,0,0,0,0,0,0,0,89,2
AL052018,ERNESTO,4838,40,1007,40,0,-4687,1,17,140,0,0,0,0,0,0,0,136,2
AL052018,ERNESTO,4839,40,1006,40,0,-4200,1,21,140,0,0,0,-1,0,0,0,487,4
AL052018,ERNESTO,4840,40,1005,40,0,-4357,1,25,140,0,0,0,-1,0,0,0,-157,4
AL052018,ERNESTO,4841,40,1003,40,0,-3910,1,28,160,0,0,0,-2,20,0,0,447,3
AL052018,ERNESTO,4842,40,999,35,0,-2939,1,30,150,0,0,0,-4,-10,0,0,971,2
AL052018,ERNESTO,4843,35,1002,35,0,-3540,1,35,150,0,0,-5,3,0,0,0,-601,5
AL052018,ERNESTO,4844,35,1003,35,0,-4340,1,29,150,0,0,0,1,0,0,0,-800,-6
AL052018,ERNESTO,4845,35,1004,35,0,-171,1,28,150,0,0,0,1,0,0,0,4169,-1
AL052018,ERNESTO,4846,35,1005,35,0,166,0,26,180,0,0,0,1,30,0,0,337,-2
AL052018,ERNESTO,4847,35,1007,0,0,138,0,30,180,0,0,0,2,0,0,0,-28,4
AL062018,FLORENCE,4848,20,1008,25,1,-8,0,0,0,0,0,0,0,0,0,0,0,0
AL062018,FLORENCE,4849,25,1007,25,0,-2792,1,9,0,0,0,5,-1,0,0,0,-2784,9
AL062018,FLORENCE,4850,25,1007,30,1,-4336,1,10,0,0,0,0,0,0,0,0,-1544,1
AL062018,FLORENCE,4851,30,1006,30,0,-4664,1,12,0,0,0,5,-1,0,0,0,-328,2
AL062018,FLORENCE,4852,30,1006,30,0,-4655,1,12,0,0,0,0,0,0,0,0,9,0
AL062018,FLORENCE,4853,30,1006,30,0,-4542,1,11,0,0,0,0,0,0,0,0,113,-1
AL062018,FLORENCE,4854,30,1006,30,0,-4439,1,11,0,0,0,0,0,0,0,0,103,0
AL062018,FLORENCE,4855,30,1006,35,1,-4450,1,10,0,0,0,0,0,0,0,0,-11,-1
AL062018,FLORENCE,4856,35,1005,35,0,-4639,1,12,60,0,0,5,-1,60,0,0,-189,2
AL062018,FLORENCE,4857,35,1004,40,1,-4971,1,11,60,0,0,0,-1,0,0,0,-332,-1
AL062018,FLORENCE,4858,40,1002,45,1,-5053,1,12,80,0,0,5,-2,20,0,0,-82,1
AL062018,FLORENCE,4859,45,1000,50,1,-4986,1,13,80,0,0,5,-2,0,0,0,67,1
AL062018,FLORENCE,4860,50,999,50,0,-5071,1,13,80,20,0,5,-1,0,20,0,-85,0
AL062018,FLORENCE,4861,50,998,50,0,-5017,1,14,90,20,0,0,-1,10,0,0,54,1
AL062018,FLORENCE,4862,50,998,50,0,-4927,1,13,90,20,0,0,0,0,0,0,90,-1
AL062018,FLORENCE,4863,50,997,50,0,-5080,1,14,90,20,0,0,-1,0,0,0,-153,1
AL062018,FLORENCE,4864,50,997,55,1,-5488,1,13,90,40,0,0,0,0,20,0,-408,-1
AL062018,FLORENCE,4865,55,996,60,1,-5720,1,13,110,40,0,5,-1,20,0,0,-232,0
AL062018,FLORENCE,4866,60,993,65,1,-5096,1,11,90,40,0,5,-3,-20,0,0,624,-2
AL062018,FLORENCE,4867,65,990,65,0,-5183,1,9,130,50,15,5,-3,40,10,15,-87,-2
AL062018,FLORENCE,4868,65,989,70,1,-4975,1,10,130,50,15,0,-1,0,0,0,208,1
AL062018,FLORENCE,4869,70,986,75,1,-4331,1,8,140,70,25,5,-3,10,20,10,644,-2
AL062018,FLORENCE,4870,75,982,85,1,-4689,1,8,150,70,30,5,-4,10,0,5,-358,0
AL062018,FLORENCE,4871,85,975,95,1,-4105,1,7,150,70,30,10,-7,0,0,0,584,-1
AL062018,FLORENCE,4872,95,968,105,1,-3726,1,10,170,70,30,10,-7,20,0,0,379,3
AL062018,FLORENCE,4873,105,960,115,1,-2504,1,10,170,80,35,10,-8,0,10,5,1222,0
AL062018,FLORENCE,4874,115,950,115,0,-3781,1,11,180,80,35,10,-10,10,0,0,-1277,1
AL062018,FLORENCE,4875,115,950,105,0,-3551,1,9,180,80,35,0,0,0,0,0,230,-2
AL062018,FLORENCE,4876,105,958,90,0,-3704,1,9,180,80,35,-10,8,0,0,0,-153,0
AL062018,FLORENCE,4877,90,970,75,0,-3855,1,8,180,70,30,-15,12,0,-10,-5,-151,-1
AL062018,FLORENCE,4878,75,980,60,0,-4180,1,8,170,70,30,-15,10,-10,0,0,-325,0
AL062018,FLORENCE,4879,60,990,55,0,-4170,1,5,160,70,0,-15,10,-10,0,-30,10,-3
AL062018,FLORENCE,4880,55,992,55,0,-4619,1,6,170,60,0,-5,2,10,-10,0,-449,1
AL062018,FLORENCE,4881,55,993,55,0,-5445,1,7,170,60,0,0,1,0,0,0,-826,1
AL062018,FLORENCE,4882,55,993,55,0,-4998,1,8,170,50,0,0,0,0,-10,0,447,1
AL062018,FLORENCE,4883,55,993,55,0,-5485,1,8,170,50,0,0,0,0,0,0,-487,0
AL062018,FLORENCE,4884,55,993,55,0,-5323,1,6,170,50,0,0,0,0,0,0,162,-2
AL062018,FLORENCE,4885,55,992,60,1,-5514,1,4,170,50,0,0,-1,0,0,0,-191,-2
AL062018,FLORENCE,4886,60,989,60,0,-5278,1,3,180,50,0,5,-3,10,0,0,236,-1
AL062018,FLORENCE,4887,60,989,60,0,-5722,1,4,180,50,0,0,0,0,0,0,-444,1
AL062018,FLORENCE,4888,60,988,65,1,-6130,1,4,190,50,0,0,-1,10,0,0,-408,0
AL062018,FLORENCE,4889,65,984,70,1,-5975,1,5,190,70,10,5,-4,0,20,10,155,1
AL062018,FLORENCE,4890,70,979,80,1,-5805,1,5,210,70,25,5,-5,20,0,15,170,0
AL062018,FLORENCE,4891,80,973,90,1,-5893,1,5,210,70,35,10,-6,0,0,10,-88,0
AL062018,FLORENCE,4892,90,967,105,1,-5857,1,10,220,70,35,10,-6,10,0,0,36,5
AL062018,FLORENCE,4893,105,954,120,1,-5754,1,10,230,90,45,15,-13,10,20,10,103,0
AL062018,FLORENCE,4894,120,940,115,0,-5839,1,10,240,110,55,15,-14,10,20,10,-85,0
AL062018,FLORENCE,4895,115,944,115,0,-5964,1,11,260,120,65,-5,4,20,10,10,-125,1
AL062018,FLORENCE,4896,115,950,125,1,-5542,1,13,270,120,65,0,6,10,0,0,422,2
AL062018,FLORENCE,4897,125,947,130,1,-5441,1,14,250,130,75,10,-3,-20,10,10,101,1
AL062018,FLORENCE,4898,130,937,120,0,-5194,1,16,270,130,90,5,-10,20,0,15,247,2
AL062018,FLORENCE,4899,120,943,115,0,-5369,1,16,270,130,90,-10,6,0,0,0,-175,0
AL062018,FLORENCE,4900,115,945,115,0,-5452,1,14,280,140,100,-5,2,10,10,10,-83,-2
AL062018,FLORENCE,4901,115,945,110,0,-5433,1,12,270,150,110,0,0,-10,10,10,19,-2
